Area,MTU,Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|GR,2016-09-29 16:00:00,1491.0,1972.0,0.0,0.0,181.0,638.0,142.0
BZN|GR,2016-09-29 17:00:00,1584.0,2224.0,0.0,0.0,657.0,232.0,124.0
BZN|GR,2016-09-29 18:00:00,1595.0,2487.0,0.0,175.0,1272.0,11.0,120.0
BZN|GR,2016-09-29 19:00:00,1629.0,2719.0,0.0,380.0,1482.0,0.0,107.0
BZN|GR,2016-09-29 20:00:00,1719.0,2471.0,0.0,276.0,1157.0,0.0,95.0
BZN|GR,2016-09-29 21:00:00,1581.0,2529.0,0.0,14.0,603.0,0.0,89.0
BZN|GR,2016-09-29 22:00:00,1481.0,2263.0,0.0,0.0,324.0,0.0,88.0
BZN|GR,2016-09-29 23:00:00,1444.0,1878.0,0.0,0.0,172.0,0.0,80.0
BZN|GR,2016-09-30 00:00:00,1375.0,1345.0,0.0,0.0,171.0,0.0,88.0
BZN|GR,2016-09-30 01:00:00,1306.0,1239.0,0.0,0.0,137.0,0.0,120.0
BZN|GR,2016-09-30 02:00:00,1160.0,1204.0,0.0,0.0,136.0,0.0,151.0
BZN|GR,2016-09-30 03:00:00,1166.0,1203.0,0.0,0.0,136.0,0.0,162.0
BZN|GR,2016-09-30 04:00:00,1160.0,1203.0,0.0,0.0,137.0,0.0,185.0
BZN|GR,2016-09-30 05:00:00,1194.0,1414.0,0.0,0.0,186.0,0.0,194.0
BZN|GR,2016-09-30 06:00:00,1261.0,2029.0,0.0,0.0,656.0,27.0,196.0
BZN|GR,2016-09-30 07:00:00,1294.0,2247.0,0.0,30.0,1053.0,361.0,167.0
BZN|GR,2016-09-30 08:00:00,1353.0,2246.0,0.0,3.0,731.0,817.0,160.0
BZN|GR,2016-09-30 09:00:00,1309.0,2159.0,0.0,0.0,511.0,1228.0,140.0
BZN|GR,2016-09-30 10:00:00,1255.0,2024.0,0.0,0.0,314.0,1514.0,105.0
BZN|GR,2016-09-30 11:00:00,1237.0,1891.0,0.0,0.0,216.0,1665.0,102.0
BZN|GR,2016-09-30 12:00:00,1232.0,1751.0,0.0,0.0,198.0,1698.0,101.0
BZN|GR,2016-09-30 13:00:00,1251.0,1855.0,0.0,0.0,183.0,1615.0,79.0
BZN|GR,2016-09-30 14:00:00,1270.0,1832.0,0.0,0.0,131.0,1404.0,86.0
BZN|GR,2016-09-30 15:00:00,1281.0,2036.0,0.0,0.0,116.0,1070.0,76.0
BZN|GR,2016-09-30 16:00:00,1289.0,2250.0,0.0,0.0,185.0,632.0,73.0
BZN|GR,2016-09-30 17:00:00,1404.0,2457.0,0.0,16.0,696.0,226.0,57.0
BZN|GR,2016-09-30 18:00:00,1512.0,2690.0,0.0,147.0,1255.0,9.0,46.0
BZN|GR,2016-09-30 19:00:00,1659.0,2723.0,0.0,359.0,1606.0,0.0,38.0
BZN|GR,2016-09-30 20:00:00,1582.0,2656.0,0.0,137.0,1388.0,0.0,33.0
BZN|GR,2016-09-30 21:00:00,1368.0,2561.0,0.0,4.0,703.0,0.0,32.0
BZN|GR,2016-09-30 22:00:00,1317.0,2563.0,0.0,0.0,418.0,0.0,38.0
BZN|GR,2016-09-30 23:00:00,1288.0,1984.0,0.0,0.0,157.0,0.0,45.0
BZN|GR,2016-01-10 00:00:00,1251.0,1398.0,0.0,0.0,167.0,0.0,49.0
BZN|GR,2016-01-10 01:00:00,1171.0,1156.0,0.0,0.0,203.0,0.0,56.0
BZN|GR,2016-01-10 02:00:00,1321.0,1056.0,0.0,0.0,172.0,0.0,65.0
BZN|GR,2016-01-10 03:00:00,1382.0,889.0,0.0,0.0,147.0,0.0,79.0
BZN|GR,2016-01-10 04:00:00,1375.0,895.0,0.0,0.0,97.0,0.0,73.0
BZN|GR,2016-01-10 05:00:00,1385.0,924.0,0.0,0.0,168.0,0.0,83.0
BZN|GR,2016-01-10 06:00:00,1462.0,1287.0,0.0,0.0,295.0,24.0,93.0
BZN|GR,2016-01-10 07:00:00,1507.0,1627.0,0.0,0.0,434.0,350.0,94.0
BZN|GR,2016-01-10 08:00:00,1595.0,1660.0,0.0,0.0,482.0,803.0,61.0
BZN|GR,2016-01-10 09:00:00,1648.0,1588.0,0.0,0.0,403.0,1215.0,47.0
BZN|GR,2016-01-10 10:00:00,1667.0,1579.0,0.0,0.0,393.0,1500.0,35.0
BZN|GR,2016-01-10 11:00:00,1644.0,1548.0,0.0,0.0,327.0,1649.0,36.0
BZN|GR,2016-01-10 12:00:00,1611.0,1412.0,0.0,0.0,254.0,1677.0,45.0
BZN|GR,2016-01-10 13:00:00,1581.0,1271.0,0.0,0.0,286.0,1587.0,50.0
BZN|GR,2016-01-10 14:00:00,1554.0,1211.0,0.0,0.0,206.0,1369.0,58.0
BZN|GR,2016-01-10 15:00:00,1578.0,1513.0,0.0,0.0,203.0,1032.0,55.0
BZN|GR,2016-01-10 16:00:00,1580.0,1717.0,0.0,0.0,272.0,599.0,53.0
BZN|GR,2016-01-10 17:00:00,1674.0,1960.0,0.0,0.0,514.0,207.0,47.0
BZN|GR,2016-01-10 18:00:00,1795.0,2145.0,0.0,89.0,1277.0,8.0,42.0
BZN|GR,2016-01-10 19:00:00,1903.0,2213.0,0.0,181.0,1493.0,0.0,35.0
BZN|GR,2016-01-10 20:00:00,1899.0,2161.0,0.0,82.0,1124.0,0.0,40.0
BZN|GR,2016-01-10 21:00:00,1790.0,2050.0,0.0,0.0,716.0,0.0,48.0
BZN|GR,2016-01-10 22:00:00,1758.0,1932.0,0.0,0.0,253.0,0.0,58.0
BZN|GR,2016-01-10 23:00:00,1701.0,1443.0,0.0,0.0,142.0,0.0,76.0
BZN|GR,2016-02-10 00:00:00,1519.0,1108.0,0.0,0.0,135.0,0.0,79.0
BZN|GR,2016-02-10 01:00:00,1460.0,980.0,0.0,0.0,93.0,0.0,51.0
BZN|GR,2016-02-10 02:00:00,1452.0,910.0,0.0,0.0,93.0,0.0,42.0
BZN|GR,2016-02-10 03:00:00,1411.0,908.0,0.0,0.0,92.0,0.0,34.0
BZN|GR,2016-02-10 04:00:00,1380.0,913.0,0.0,0.0,93.0,0.0,30.0
BZN|GR,2016-02-10 05:00:00,1385.0,919.0,0.0,0.0,93.0,0.0,29.0
BZN|GR,2016-02-10 06:00:00,1409.0,1039.0,0.0,0.0,118.0,20.0,37.0
BZN|GR,2016-02-10 07:00:00,1420.0,1287.0,0.0,0.0,176.0,303.0,33.0
BZN|GR,2016-02-10 08:00:00,1445.0,1385.0,0.0,0.0,253.0,701.0,18.0
BZN|GR,2016-02-10 09:00:00,1480.0,1461.0,0.0,0.0,276.0,1083.0,20.0
BZN|GR,2016-02-10 10:00:00,1566.0,1562.0,0.0,0.0,300.0,1352.0,22.0
BZN|GR,2016-02-10 11:00:00,1576.0,1413.0,0.0,0.0,256.0,1457.0,24.0
BZN|GR,2016-02-10 12:00:00,1534.0,1395.0,0.0,0.0,227.0,1440.0,37.0
BZN|GR,2016-02-10 13:00:00,1525.0,1107.0,0.0,0.0,198.0,1314.0,65.0
BZN|GR,2016-02-10 14:00:00,1518.0,996.0,0.0,0.0,139.0,1075.0,57.0
BZN|GR,2016-02-10 15:00:00,1485.0,1111.0,0.0,0.0,147.0,774.0,44.0
BZN|GR,2016-02-10 16:00:00,1510.0,1426.0,0.0,0.0,164.0,432.0,27.0
BZN|GR,2016-02-10 17:00:00,1696.0,1604.0,0.0,0.0,276.0,146.0,34.0
BZN|GR,2016-02-10 18:00:00,1787.0,1923.0,0.0,3.0,1056.0,5.0,55.0
BZN|GR,2016-02-10 19:00:00,1874.0,2023.0,0.0,233.0,1617.0,0.0,87.0
BZN|GR,2016-02-10 20:00:00,1924.0,2020.0,0.0,196.0,1406.0,0.0,123.0
BZN|GR,2016-02-10 21:00:00,1809.0,1847.0,0.0,4.0,641.0,0.0,143.0
BZN|GR,2016-02-10 22:00:00,1695.0,1761.0,0.0,0.0,221.0,0.0,175.0
BZN|GR,2016-02-10 23:00:00,1624.0,1248.0,0.0,0.0,144.0,0.0,195.0
BZN|GR,2016-03-10 00:00:00,1469.0,867.0,0.0,0.0,149.0,0.0,189.0
BZN|GR,2016-03-10 01:00:00,1377.0,704.0,0.0,0.0,132.0,0.0,201.0
BZN|GR,2016-03-10 02:00:00,1371.0,644.0,0.0,0.0,132.0,0.0,188.0
BZN|GR,2016-03-10 03:00:00,1387.0,646.0,0.0,0.0,132.0,0.0,170.0
BZN|GR,2016-03-10 04:00:00,1387.0,658.0,0.0,0.0,134.0,0.0,153.0
BZN|GR,2016-03-10 05:00:00,1463.0,868.0,0.0,0.0,166.0,0.0,155.0
BZN|GR,2016-03-10 06:00:00,1535.0,1554.0,0.0,0.0,784.0,17.0,137.0
BZN|GR,2016-03-10 07:00:00,1715.0,1833.0,0.0,99.0,1197.0,288.0,146.0
BZN|GR,2016-03-10 08:00:00,1891.0,1967.0,0.0,89.0,985.0,682.0,84.0
BZN|GR,2016-03-10 09:00:00,1813.0,1908.0,0.0,2.0,620.0,1065.0,64.0
BZN|GR,2016-03-10 10:00:00,1822.0,1982.0,0.0,0.0,414.0,1339.0,67.0
BZN|GR,2016-03-10 11:00:00,1878.0,1979.0,0.0,0.0,348.0,1487.0,91.0
BZN|GR,2016-03-10 12:00:00,1833.0,2033.0,0.0,0.0,308.0,1518.0,117.0
BZN|GR,2016-03-10 13:00:00,1840.0,1941.0,0.0,0.0,196.0,1425.0,166.0
BZN|GR,2016-03-10 14:00:00,1683.0,2065.0,0.0,0.0,142.0,1212.0,178.0
BZN|GR,2016-03-10 15:00:00,1609.0,2175.0,0.0,0.0,183.0,893.0,157.0
BZN|GR,2016-03-10 16:00:00,1688.0,2456.0,0.0,0.0,352.0,501.0,158.0
BZN|GR,2016-03-10 17:00:00,1802.0,2413.0,0.0,0.0,1047.0,169.0,128.0
BZN|GR,2016-03-10 18:00:00,1901.0,2546.0,0.0,180.0,1727.0,5.0,111.0
BZN|GR,2016-03-10 19:00:00,1992.0,2499.0,0.0,253.0,1740.0,0.0,98.0
BZN|GR,2016-03-10 20:00:00,2004.0,2471.0,0.0,183.0,1644.0,0.0,81.0
BZN|GR,2016-03-10 21:00:00,2000.0,2568.0,0.0,7.0,788.0,0.0,87.0
BZN|GR,2016-03-10 22:00:00,1959.0,2507.0,0.0,0.0,304.0,0.0,82.0
BZN|GR,2016-03-10 23:00:00,1815.0,1931.0,0.0,0.0,169.0,0.0,81.0
BZN|GR,2016-04-10 00:00:00,1581.0,1176.0,0.0,0.0,146.0,0.0,89.0
BZN|GR,2016-04-10 01:00:00,1468.0,1103.0,0.0,0.0,135.0,0.0,92.0
BZN|GR,2016-04-10 02:00:00,1376.0,1020.0,0.0,0.0,136.0,0.0,99.0
BZN|GR,2016-04-10 03:00:00,1374.0,971.0,0.0,0.0,136.0,0.0,112.0
BZN|GR,2016-04-10 04:00:00,1376.0,989.0,0.0,0.0,185.0,0.0,94.0
BZN|GR,2016-04-10 05:00:00,1433.0,1461.0,0.0,0.0,191.0,0.0,109.0
BZN|GR,2016-04-10 06:00:00,1535.0,2268.0,0.0,0.0,321.0,16.0,106.0
BZN|GR,2016-04-10 07:00:00,1659.0,2542.0,0.0,0.0,721.0,314.0,84.0
BZN|GR,2016-04-10 08:00:00,1760.0,2373.0,0.0,0.0,803.0,751.0,53.0
BZN|GR,2016-04-10 09:00:00,1776.0,2353.0,0.0,0.0,594.0,1158.0,52.0
BZN|GR,2016-04-10 10:00:00,1682.0,2415.0,0.0,0.0,486.0,1439.0,46.0
BZN|GR,2016-04-10 11:00:00,1766.0,2449.0,0.0,0.0,468.0,1580.0,71.0
BZN|GR,2016-04-10 12:00:00,1860.0,2375.0,0.0,0.0,346.0,1592.0,134.0
BZN|GR,2016-04-10 13:00:00,1726.0,2251.0,0.0,0.0,321.0,1484.0,193.0
BZN|GR,2016-04-10 14:00:00,1596.0,2268.0,0.0,0.0,310.0,1250.0,242.0
BZN|GR,2016-04-10 15:00:00,1606.0,2377.0,0.0,0.0,329.0,916.0,280.0
BZN|GR,2016-04-10 16:00:00,1802.0,2452.0,0.0,0.0,415.0,518.0,274.0
BZN|GR,2016-04-10 17:00:00,1924.0,2323.0,0.0,26.0,735.0,173.0,304.0
BZN|GR,2016-04-10 18:00:00,1912.0,2471.0,0.0,253.0,1393.0,5.0,302.0
BZN|GR,2016-04-10 19:00:00,1917.0,2603.0,0.0,292.0,1559.0,0.0,296.0
BZN|GR,2016-04-10 20:00:00,1900.0,2488.0,0.0,174.0,1455.0,0.0,355.0
BZN|GR,2016-04-10 21:00:00,1821.0,2304.0,0.0,22.0,743.0,0.0,353.0
BZN|GR,2016-04-10 22:00:00,1706.0,1947.0,0.0,0.0,180.0,0.0,329.0
BZN|GR,2016-04-10 23:00:00,1571.0,1498.0,0.0,0.0,143.0,0.0,314.0
BZN|GR,2016-05-10 00:00:00,1424.0,1092.0,0.0,0.0,113.0,0.0,339.0
BZN|GR,2016-05-10 01:00:00,1366.0,857.0,0.0,0.0,114.0,0.0,351.0
BZN|GR,2016-05-10 02:00:00,1360.0,861.0,0.0,0.0,114.0,0.0,338.0
BZN|GR,2016-05-10 03:00:00,1371.0,816.0,0.0,0.0,123.0,0.0,336.0
BZN|GR,2016-05-10 04:00:00,1471.0,614.0,0.0,0.0,114.0,0.0,334.0
BZN|GR,2016-05-10 05:00:00,1498.0,822.0,0.0,0.0,153.0,0.0,308.0
BZN|GR,2016-05-10 06:00:00,1541.0,1329.0,0.0,0.0,258.0,13.0,361.0
BZN|GR,2016-05-10 07:00:00,1632.0,1770.0,0.0,24.0,965.0,290.0,344.0
BZN|GR,2016-05-10 08:00:00,1688.0,1687.0,0.0,80.0,856.0,702.0,288.0
BZN|GR,2016-05-10 09:00:00,1640.0,1481.0,0.0,2.0,702.0,1087.0,254.0
BZN|GR,2016-05-10 10:00:00,1554.0,1465.0,0.0,0.0,411.0,1363.0,248.0
BZN|GR,2016-05-10 11:00:00,1531.0,1607.0,0.0,0.0,291.0,1509.0,254.0
BZN|GR,2016-05-10 12:00:00,1539.0,1658.0,0.0,0.0,217.0,1530.0,252.0
BZN|GR,2016-05-10 13:00:00,1540.0,1491.0,0.0,0.0,210.0,1433.0,271.0
BZN|GR,2016-05-10 14:00:00,1538.0,1560.0,0.0,0.0,99.0,1214.0,260.0
BZN|GR,2016-05-10 15:00:00,1579.0,1692.0,0.0,0.0,91.0,892.0,252.0
BZN|GR,2016-05-10 16:00:00,1575.0,1984.0,0.0,0.0,185.0,507.0,272.0
BZN|GR,2016-05-10 17:00:00,1587.0,2392.0,0.0,13.0,603.0,171.0,259.0
BZN|GR,2016-05-10 18:00:00,1633.0,2651.0,0.0,221.0,1361.0,4.0,255.0
BZN|GR,2016-05-10 19:00:00,1716.0,2645.0,0.0,238.0,1464.0,0.0,229.0
BZN|GR,2016-05-10 20:00:00,1776.0,2659.0,0.0,58.0,1115.0,0.0,190.0
BZN|GR,2016-05-10 21:00:00,1737.0,2373.0,0.0,0.0,316.0,0.0,223.0
BZN|GR,2016-05-10 22:00:00,1612.0,2140.0,0.0,0.0,236.0,0.0,211.0
BZN|GR,2016-05-10 23:00:00,1511.0,1572.0,0.0,0.0,135.0,0.0,178.0
BZN|GR,2016-06-10 00:00:00,1428.0,1632.0,0.0,0.0,94.0,0.0,153.0
BZN|GR,2016-06-10 01:00:00,1470.0,1518.0,0.0,0.0,92.0,0.0,139.0
BZN|GR,2016-06-10 02:00:00,1474.0,1366.0,0.0,0.0,92.0,0.0,146.0
BZN|GR,2016-06-10 03:00:00,1471.0,1334.0,0.0,0.0,92.0,0.0,157.0
BZN|GR,2016-06-10 04:00:00,1478.0,1341.0,0.0,0.0,92.0,0.0,143.0
BZN|GR,2016-06-10 05:00:00,1491.0,1611.0,0.0,0.0,137.0,0.0,140.0
BZN|GR,2016-06-10 06:00:00,1598.0,2273.0,0.0,12.0,468.0,11.0,142.0
BZN|GR,2016-06-10 07:00:00,1765.0,2462.0,0.0,113.0,1220.0,270.0,143.0
BZN|GR,2016-06-10 08:00:00,1876.0,2698.0,0.0,29.0,1273.0,661.0,111.0
BZN|GR,2016-06-10 09:00:00,1862.0,2632.0,0.0,0.0,948.0,1029.0,75.0
BZN|GR,2016-06-10 10:00:00,1918.0,2616.0,0.0,0.0,889.0,1299.0,56.0
BZN|GR,2016-06-10 11:00:00,1997.0,2601.0,0.0,0.0,882.0,1454.0,76.0
BZN|GR,2016-06-10 12:00:00,1825.0,2514.0,0.0,0.0,824.0,1488.0,98.0
BZN|GR,2016-06-10 13:00:00,1664.0,2359.0,0.0,0.0,363.0,1415.0,118.0
BZN|GR,2016-06-10 14:00:00,1717.0,2229.0,0.0,0.0,132.0,1229.0,122.0
BZN|GR,2016-06-10 15:00:00,1681.0,2322.0,0.0,0.0,132.0,915.0,122.0
BZN|GR,2016-06-10 16:00:00,1704.0,2570.0,0.0,0.0,267.0,519.0,123.0
BZN|GR,2016-06-10 17:00:00,1886.0,2813.0,0.0,2.0,983.0,172.0,125.0
BZN|GR,2016-06-10 18:00:00,2021.0,2873.0,0.0,253.0,1481.0,3.0,112.0
BZN|GR,2016-06-10 19:00:00,2038.0,2936.0,0.0,312.0,1309.0,0.0,105.0
BZN|GR,2016-06-10 20:00:00,1947.0,2999.0,0.0,104.0,1100.0,0.0,112.0
BZN|GR,2016-06-10 21:00:00,1864.0,2722.0,0.0,1.0,316.0,0.0,116.0
BZN|GR,2016-06-10 22:00:00,1824.0,2426.0,0.0,0.0,128.0,0.0,73.0
BZN|GR,2016-06-10 23:00:00,1769.0,1783.0,0.0,0.0,115.0,0.0,69.0
BZN|GR,2016-07-10 00:00:00,1672.0,1299.0,0.0,0.0,114.0,0.0,68.0
BZN|GR,2016-07-10 01:00:00,1498.0,1117.0,0.0,0.0,114.0,0.0,64.0
BZN|GR,2016-07-10 02:00:00,1451.0,954.0,0.0,0.0,114.0,0.0,54.0
BZN|GR,2016-07-10 03:00:00,1444.0,932.0,0.0,0.0,114.0,0.0,52.0
BZN|GR,2016-07-10 04:00:00,1420.0,1022.0,0.0,0.0,116.0,0.0,62.0
BZN|GR,2016-07-10 05:00:00,1504.0,1230.0,0.0,0.0,160.0,0.0,69.0
BZN|GR,2016-07-10 06:00:00,1674.0,1870.0,0.0,0.0,911.0,9.0,89.0
BZN|GR,2016-07-10 07:00:00,1899.0,2401.0,0.0,80.0,1604.0,246.0,102.0
BZN|GR,2016-07-10 08:00:00,1971.0,2399.0,0.0,138.0,1543.0,615.0,105.0
BZN|GR,2016-07-10 09:00:00,1950.0,2501.0,0.0,67.0,1181.0,983.0,143.0
BZN|GR,2016-07-10 10:00:00,1892.0,2513.0,0.0,40.0,975.0,1246.0,213.0
BZN|GR,2016-07-10 11:00:00,1959.0,2345.0,0.0,3.0,438.0,1360.0,293.0
BZN|GR,2016-07-10 12:00:00,1821.0,2310.0,0.0,0.0,370.0,1356.0,442.0
BZN|GR,2016-07-10 13:00:00,1822.0,2264.0,0.0,0.0,274.0,1218.0,571.0
BZN|GR,2016-07-10 14:00:00,1793.0,2105.0,0.0,0.0,266.0,948.0,712.0
BZN|GR,2016-07-10 15:00:00,1803.0,2026.0,0.0,0.0,265.0,644.0,710.0
BZN|GR,2016-07-10 16:00:00,1806.0,2356.0,0.0,0.0,269.0,337.0,724.0
BZN|GR,2016-07-10 17:00:00,1855.0,2716.0,0.0,0.0,433.0,99.0,759.0
BZN|GR,2016-07-10 18:00:00,2030.0,2558.0,0.0,279.0,920.0,2.0,861.0
BZN|GR,2016-07-10 19:00:00,2052.0,2658.0,0.0,222.0,855.0,0.0,724.0
BZN|GR,2016-07-10 20:00:00,1832.0,2522.0,0.0,10.0,715.0,0.0,666.0
BZN|GR,2016-07-10 21:00:00,1735.0,2253.0,0.0,0.0,249.0,0.0,578.0
BZN|GR,2016-07-10 22:00:00,1685.0,1819.0,0.0,0.0,141.0,0.0,598.0
BZN|GR,2016-07-10 23:00:00,1553.0,1027.0,0.0,0.0,187.0,0.0,584.0
BZN|GR,2016-08-10 00:00:00,1573.0,917.0,0.0,0.0,157.0,0.0,614.0
BZN|GR,2016-08-10 01:00:00,1573.0,898.0,0.0,0.0,104.0,0.0,655.0
BZN|GR,2016-08-10 02:00:00,1577.0,828.0,0.0,0.0,101.0,0.0,593.0
BZN|GR,2016-08-10 03:00:00,1600.0,864.0,0.0,0.0,111.0,0.0,509.0
BZN|GR,2016-08-10 04:00:00,1615.0,823.0,0.0,0.0,101.0,0.0,484.0
BZN|GR,2016-08-10 05:00:00,1639.0,916.0,0.0,0.0,129.0,0.0,408.0
BZN|GR,2016-08-10 06:00:00,1715.0,1100.0,0.0,0.0,210.0,27.0,364.0
BZN|GR,2016-08-10 07:00:00,1854.0,1361.0,0.0,0.0,636.0,309.0,372.0
BZN|GR,2016-08-10 08:00:00,1874.0,1352.0,0.0,0.0,810.0,759.0,375.0
BZN|GR,2016-08-10 09:00:00,1902.0,1378.0,0.0,0.0,630.0,1151.0,313.0
BZN|GR,2016-08-10 10:00:00,1892.0,1338.0,0.0,0.0,306.0,1405.0,328.0
BZN|GR,2016-08-10 11:00:00,1828.0,1185.0,0.0,0.0,268.0,1532.0,339.0
BZN|GR,2016-08-10 12:00:00,1700.0,1144.0,0.0,0.0,237.0,1535.0,327.0
BZN|GR,2016-08-10 13:00:00,1665.0,927.0,0.0,0.0,214.0,1448.0,372.0
BZN|GR,2016-08-10 14:00:00,1572.0,814.0,0.0,0.0,164.0,1259.0,414.0
BZN|GR,2016-08-10 15:00:00,1551.0,897.0,0.0,0.0,200.0,975.0,399.0
BZN|GR,2016-08-10 16:00:00,1682.0,1240.0,0.0,0.0,165.0,582.0,334.0
BZN|GR,2016-08-10 17:00:00,1718.0,1868.0,0.0,1.0,436.0,179.0,304.0
BZN|GR,2016-08-10 18:00:00,1790.0,1952.0,0.0,234.0,1275.0,7.0,319.0
BZN|GR,2016-08-10 19:00:00,1960.0,2093.0,0.0,313.0,1453.0,0.0,257.0
BZN|GR,2016-08-10 20:00:00,1951.0,1983.0,0.0,113.0,1291.0,0.0,208.0
BZN|GR,2016-08-10 21:00:00,1795.0,1991.0,0.0,17.0,628.0,0.0,176.0
BZN|GR,2016-08-10 22:00:00,1688.0,1710.0,0.0,0.0,383.0,0.0,173.0
BZN|GR,2016-08-10 23:00:00,1603.0,1329.0,0.0,0.0,275.0,0.0,152.0
BZN|GR,2016-09-10 00:00:00,1541.0,1155.0,0.0,0.0,149.0,0.0,144.0
BZN|GR,2016-09-10 01:00:00,1545.0,848.0,0.0,0.0,252.0,0.0,121.0
BZN|GR,2016-09-10 02:00:00,1564.0,707.0,0.0,0.0,136.0,0.0,111.0
BZN|GR,2016-09-10 03:00:00,1538.0,586.0,0.0,0.0,177.0,0.0,98.0
BZN|GR,2016-09-10 04:00:00,1567.0,531.0,0.0,0.0,137.0,0.0,91.0
BZN|GR,2016-09-10 05:00:00,1548.0,540.0,0.0,0.0,162.0,0.0,76.0
BZN|GR,2016-09-10 06:00:00,1572.0,574.0,0.0,0.0,185.0,7.0,68.0
BZN|GR,2016-09-10 07:00:00,1645.0,555.0,0.0,0.0,263.0,267.0,56.0
BZN|GR,2016-09-10 08:00:00,1774.0,558.0,0.0,0.0,230.0,685.0,46.0
BZN|GR,2016-09-10 09:00:00,1826.0,583.0,0.0,0.0,229.0,1086.0,37.0
BZN|GR,2016-09-10 10:00:00,1985.0,586.0,0.0,0.0,341.0,1384.0,31.0
BZN|GR,2016-09-10 11:00:00,2059.0,531.0,0.0,0.0,260.0,1541.0,34.0
BZN|GR,2016-09-10 12:00:00,1869.0,534.0,0.0,0.0,264.0,1564.0,45.0
BZN|GR,2016-09-10 13:00:00,1755.0,508.0,0.0,0.0,225.0,1477.0,54.0
BZN|GR,2016-09-10 14:00:00,1674.0,500.0,0.0,0.0,136.0,1267.0,63.0
BZN|GR,2016-09-10 15:00:00,1652.0,597.0,0.0,0.0,137.0,931.0,73.0
BZN|GR,2016-09-10 16:00:00,1642.0,921.0,0.0,0.0,242.0,512.0,64.0
BZN|GR,2016-09-10 17:00:00,1665.0,1333.0,0.0,5.0,477.0,154.0,40.0
BZN|GR,2016-09-10 18:00:00,1753.0,1740.0,0.0,278.0,1356.0,2.0,27.0
BZN|GR,2016-09-10 19:00:00,2087.0,1886.0,0.0,313.0,1667.0,0.0,26.0
BZN|GR,2016-09-10 20:00:00,2120.0,1972.0,0.0,147.0,1298.0,0.0,28.0
BZN|GR,2016-09-10 21:00:00,1941.0,1857.0,0.0,0.0,545.0,0.0,43.0
BZN|GR,2016-09-10 22:00:00,1764.0,1799.0,0.0,0.0,230.0,0.0,43.0
BZN|GR,2016-09-10 23:00:00,1697.0,1283.0,0.0,0.0,148.0,0.0,55.0
BZN|GR,2016-10-10 00:00:00,1669.0,983.0,0.0,0.0,159.0,0.0,59.0
BZN|GR,2016-10-10 01:00:00,1619.0,899.0,0.0,0.0,157.0,0.0,47.0
BZN|GR,2016-10-10 02:00:00,1581.0,765.0,0.0,0.0,157.0,0.0,37.0
BZN|GR,2016-10-10 03:00:00,1536.0,757.0,0.0,0.0,156.0,0.0,35.0
BZN|GR,2016-10-10 04:00:00,1554.0,832.0,0.0,0.0,158.0,0.0,42.0
BZN|GR,2016-10-10 05:00:00,1600.0,1199.0,0.0,0.0,196.0,0.0,84.0
BZN|GR,2016-10-10 06:00:00,1735.0,2060.0,0.0,0.0,438.0,4.0,109.0
BZN|GR,2016-10-10 07:00:00,1932.0,2549.0,0.0,85.0,1198.0,150.0,133.0
BZN|GR,2016-10-10 08:00:00,2183.0,2696.0,0.0,98.0,1231.0,352.0,119.0
BZN|GR,2016-10-10 09:00:00,2349.0,2664.0,0.0,39.0,847.0,548.0,101.0
BZN|GR,2016-10-10 10:00:00,2379.0,2661.0,0.0,45.0,635.0,682.0,123.0
BZN|GR,2016-10-10 11:00:00,2344.0,2500.0,0.0,29.0,408.0,727.0,143.0
BZN|GR,2016-10-10 12:00:00,2403.0,2496.0,0.0,0.0,349.0,726.0,162.0
BZN|GR,2016-10-10 13:00:00,2394.0,2313.0,0.0,0.0,347.0,665.0,185.0
BZN|GR,2016-10-10 14:00:00,2333.0,2311.0,0.0,0.0,182.0,559.0,183.0
BZN|GR,2016-10-10 15:00:00,2270.0,2286.0,0.0,0.0,191.0,405.0,178.0
BZN|GR,2016-10-10 16:00:00,2268.0,2321.0,0.0,0.0,259.0,218.0,210.0
BZN|GR,2016-10-10 17:00:00,2423.0,2432.0,0.0,2.0,591.0,70.0,209.0
BZN|GR,2016-10-10 18:00:00,2596.0,2455.0,0.0,125.0,1205.0,1.0,208.0
BZN|GR,2016-10-10 19:00:00,2659.0,2397.0,0.0,333.0,1123.0,0.0,230.0
BZN|GR,2016-10-10 20:00:00,2652.0,2472.0,0.0,25.0,743.0,0.0,193.0
BZN|GR,2016-10-10 21:00:00,2514.0,2271.0,0.0,0.0,286.0,0.0,184.0
BZN|GR,2016-10-10 22:00:00,2456.0,2007.0,0.0,0.0,146.0,0.0,148.0
BZN|GR,2016-10-10 23:00:00,2292.0,1324.0,0.0,0.0,68.0,0.0,153.0
BZN|GR,2016-11-10 00:00:00,2018.0,1047.0,0.0,0.0,85.0,0.0,151.0
BZN|GR,2016-11-10 01:00:00,1871.0,1034.0,0.0,0.0,88.0,0.0,153.0
BZN|GR,2016-11-10 02:00:00,1818.0,1019.0,0.0,0.0,87.0,0.0,110.0
